gameid,winning_team_champions,losing_team_champions
ESPORTSTMNT03_3221370,"[22, 123, 29, 69, 90]","[12, 2, 89, 60, 51]"
ESPORTSTMNT03_3221373,"[133, 62, 44, 37, 80]","[1, 93, 89, 9, 90]"
ESPORTSTMNT03_3221382,"[43, 6, 71, 9, 96]","[1, 18, 89, 20, 90]"
ESPORTSTMNT03_3221384,"[22, 23, 89, 60, 90]","[78, 18, 81, 37, 96]"
ESPORTSTMNT03_3221387,"[22, 96, 44, 37, 90]","[32, 72, 48, 75, 51]"
ESPORTSTMNT03_3221490,"[12, 23, 8, 37, 96]","[1, 6, 53, 60, 90]"
ESPORTSTMNT03_3221564,"[1, 6, 36, 79, 51]","[122, 3, 29, 37, 161]"
ESPORTSTMNT03_3221677,"[58, 62, 89, 60, 96]","[43, 91, 121, 37, 90]"
ESPORTSTMNT03_3221690,"[82, 72, 99, 94, 38]","[32, 18, 8, 37, 90]"
ESPORTSTMNT03_3221699,"[1, 62, 89, 60, 16]","[43, 68, 71, 74, 38]"
ESPORTSTMNT03_3221871,"[133, 62, 27, 37, 51]","[1, 87, 89, 4, 90]"
ESPORTSTMNT03_3221880,"[1, 62, 8, 9, 90]","[43, 3, 12, 60, 96]"
ESPORTSTMNT03_3221950,"[58, 96, 89, 60, 114]","[120, 72, 8, 69, 38]"
ESPORTSTMNT03_3221956,"[88, 2, 89, 24, 114]","[33, 91, 8, 79, 25]"
ESPORTSTMNT03_3221963,"[43, 13, 53, 20, 72]","[58, 126, 44, 24, 51]"
ESPORTSTMNT03_3222000,"[43, 6, 3, 60, 51]","[1, 62, 71, 69, 41]"
ESPORTSTMNT03_3222025,"[43, 68, 48, 24, 41]","[82, 2, 8, 119, 38]"
ESPORTSTMNT03_3222026,"[110, 6, 71, 60, 51]","[17, 7, 29, 79, 41]"
ESPORTSTMNT03_3222028,"[1, 6, 89, 69, 38]","[26, 126, 44, 37, 41]"
ESPORTSTMNT03_3222029,"[43, 62, 89, 54, 21]","[78, 126, 8, 99, 72]"
ESPORTSTMNT03_3222049,"[12, 87, 44, 60, 96]","[133, 62, 89, 9, 90]"
ESPORTSTMNT03_3222143,"[144, 126, 81, 75, 38]","[43, 3, 130, 24, 96]"
ESPORTSTMNT03_3222149,"[12, 3, 99, 60, 25]","[43, 18, 81, 24, 96]"
ESPORTSTMNT03_3222180,"[48, 18, 71, 60, 90]","[22, 72, 89, 75, 117]"
ESPORTSTMNT03_3222210,"[43, 62, 71, 37, 41]","[22, 96, 89, 60, 90]"
ESPORTSTMNT03_3222220,"[12, 72, 27, 60, 51]","[43, 23, 44, 75, 38]"
ESPORTSTMNT03_3222228,"[133, 62, 44, 9, 96]","[22, 87, 89, 60, 51]"
ESPORTSTMNT03_3222288,"[12, 96, 29, 60, 90]","[17, 13, 71, 95, 100]"
ESPORTSTMNT03_3222298,"[122, 7, 89, 79, 51]","[1, 72, 48, 42, 114]"
ESPORTSTMNT03_3222348,"[78, 7, 156, 9, 51]","[43, 62, 53, 75, 38]"
ESPORTSTMNT03_3222351,"[12, 68, 27, 37, 96]","[78, 62, 71, 60, 90]"
ESPORTSTMNT03_3222363,"[12, 62, 44, 60, 96]","[1, 91, 89, 75, 35]"
ESPORTSTMNT03_3222364,"[43, 18, 3, 75, 51]","[12, 7, 71, 60, 90]"
ESPORTSTMNT03_3222416,"[122, 72, 81, 60, 31]","[12, 62, 121, 75, 161]"
ESPORTSTMNT03_3222743,"[12, 96, 156, 75, 161]","[43, 7, 89, 106, 117]"
ESPORTSTMNT03_3222767,"[78, 72, 48, 65, 54]","[133, 6, 27, 4, 5]"
ESPORTSTMNT03_3222932,"[133, 18, 29, 74, 96]","[12, 62, 156, 79, 117]"
ESPORTSTMNT03_3222943,"[133, 62, 89, 106, 117]","[78, 18, 29, 60, 96]"
ESPORTSTMNT03_3223036,"[133, 87, 53, 69, 96]","[12, 91, 29, 60, 51]"
ESPORTSTMNT03_3223037,"[1, 62, 156, 75, 25]","[12, 72, 48, 95, 38]"
ESPORTSTMNT03_3223113,"[17, 6, 130, 95, 161]","[144, 72, 71, 60, 90]"
ESPORTSTMNT03_3223123,"[43, 93, 36, 135, 25]","[148, 62, 3, 24, 90]"
ESPORTSTMNT03_3223124,"[49, 62, 8, 75, 96]","[43, 50, 89, 60, 51]"
ESPORTSTMNT03_3223168,"[43, 18, 53, 60, 90]","[1, 6, 71, 9, 96]"
ESPORTSTMNT03_3223175,"[133, 18, 89, 60, 90]","[115, 72, 48, 99, 38]"
ESPORTSTMNT03_3223176,"[22, 7, 3, 74, 51]","[27, 72, 12, 75, 25]"
ESPORTSTMNT03_3223190,"[12, 18, 156, 106, 117]","[1, 93, 8, 60, 96]"
ESPORTSTMNT03_3223197,"[12, 6, 89, 9, 25]","[43, 96, 29, 60, 38]"
ESPORTSTMNT03_3223203,"[43, 7, 156, 74, 61]","[12, 62, 44, 20, 25]"
ESPORTSTMNT03_3223206,"[78, 62, 71, 106, 117]","[43, 85, 89, 60, 96]"
ESPORTSTMNT03_3223302,"[133, 72, 44, 37, 96]","[12, 6, 89, 75, 90]"
ESPORTSTMNT03_3223325,"[133, 72, 44, 37, 96]","[12, 6, 89, 75, 90]"
ESPORTSTMNT03_3223331,"[133, 23, 44, 9, 96]","[22, 62, 89, 75, 51]"
ESPORTSTMNT03_3223342,"[43, 96, 8, 37, 51]","[22, 62, 71, 9, 90]"
ESPORTSTMNT03_3223348,"[78, 62, 53, 24, 5]","[12, 93, 71, 37, 90]"
ESPORTSTMNT03_3223349,"[12, 62, 71, 37, 90]","[17, 72, 48, 75, 51]"
ESPORTSTMNT03_3223353,"[1, 6, 3, 37, 161]","[2, 72, 48, 57, 100]"
ESPORTSTMNT03_3223364,"[58, 91, 156, 60, 77]","[43, 72, 48, 9, 90]"
ESPORTSTMNT03_3223400,"[1, 72, 89, 60, 25]","[43, 62, 156, 75, 31]"
ESPORTSTMNT03_3223402,"[22, 72, 121, 60, 31]","[145, 62, 53, 74, 38]"
ESPORTSTMNT03_3223404,"[32, 62, 8, 75, 161]","[1, 72, 48, 9, 90]"
ESPORTSTMNT03_3223405,"[32, 126, 8, 4, 38]","[82, 103, 77, 24, 51]"
ESPORTSTMNT03_3224008,"[43, 23, 89, 60, 90]","[55, 18, 71, 75, 38]"
ESPORTSTMNT03_3224069,"[1, 87, 8, 15, 96]","[43, 62, 89, 60, 51]"
ESPORTSTMNT03_3224070,"[17, 139, 81, 37, 90]","[43, 85, 8, 74, 25]"
ESPORTSTMNT03_3224082,"[22, 72, 29, 60, 51]","[43, 18, 89, 9, 100]"
ESPORTSTMNT03_3224109,"[133, 23, 71, 60, 90]","[12, 18, 8, 37, 96]"
ESPORTSTMNT03_3224121,"[12, 2, 71, 9, 96]","[43, 7, 3, 60, 51]"
ESPORTSTMNT03_3224123,"[22, 91, 89, 75, 25]","[12, 96, 71, 60, 90]"
ESPORTSTMNT03_3224132,"[12, 6, 89, 9, 25]","[43, 96, 29, 60, 38]"
ESPORTSTMNT03_3224153,"[55, 91, 71, 60, 96]","[43, 7, 89, 99, 90]"
ESPORTSTMNT03_3224155,"[133, 62, 3, 69, 90]","[55, 2, 71, 37, 51]"
ESPORTSTMNT03_3224156,"[22, 72, 29, 74, 25]","[55, 18, 89, 24, 79]"
ESPORTSTMNT03_3224164,"[47, 62, 89, 95, 117]","[1, 18, 8, 37, 38]"
ESPORTSTMNT03_3224208,"[12, 96, 81, 37, 90]","[17, 72, 48, 79, 38]"
ESPORTSTMNT03_3224238,"[1, 62, 81, 20, 51]","[12, 2, 71, 65, 90]"
ESPORTSTMNT03_3224254,"[14, 7, 71, 9, 51]","[133, 62, 156, 75, 96]"
ESPORTSTMNT03_3224282,"[1, 96, 29, 60, 51]","[12, 62, 71, 75, 90]"
ESPORTSTMNT03_3224283,"[133, 72, 44, 37, 96]","[12, 6, 89, 75, 90]"
ESPORTSTMNT03_3224289,"[22, 72, 29, 60, 51]","[12, 96, 89, 9, 41]"
ESPORTSTMNT03_3224290,"[17, 7, 71, 74, 76]","[12, 87, 53, 75, 25]"
ESPORTSTMNT03_3224291,"[12, 6, 89, 75, 161]","[22, 2, 44, 9, 25]"
ESPORTSTMNT03_3224302,"[43, 96, 71, 99, 90]","[78, 123, 4, 60, 51]"
ESPORTSTMNT03_3224304,"[43, 7, 77, 37, 96]","[1, 6, 53, 60, 90]"
ESPORTSTMNT03_3224306,"[78, 72, 3, 75, 25]","[12, 87, 8, 74, 96]"
ESPORTSTMNT03_3224309,"[12, 72, 71, 65, 46]","[58, 6, 44, 75, 38]"
ESPORTSTMNT03_3224310,"[12, 123, 44, 37, 51]","[17, 87, 89, 75, 100]"
ESPORTSTMNT03_3224326,"[43, 62, 89, 79, 100]","[78, 72, 71, 60, 80]"
ESPORTSTMNT03_3224360,"[82, 7, 77, 24, 96]","[1, 72, 8, 9, 161]"
ESPORTSTMNT03_3224688,"[22, 96, 156, 75, 161]","[12, 18, 89, 60, 38]"
ESPORTSTMNT03_3224931,"[1, 72, 48, 75, 51]","[12, 18, 53, 60, 96]"
ESPORTSTMNT03_3224970,"[1, 7, 29, 37, 90]","[22, 62, 71, 42, 96]"
ESPORTSTMNT03_3224971,"[43, 62, 44, 60, 61]","[22, 13, 89, 75, 25]"
ESPORTSTMNT03_3224986,"[43, 2, 3, 75, 38]","[12, 62, 71, 74, 96]"
ESPORTSTMNT03_3224995,"[12, 62, 89, 75, 38]","[22, 23, 156, 60, 96]"
ESPORTSTMNT03_3225383,"[22, 62, 89, 74, 25]","[1, 96, 71, 75, 117]"
ESPORTSTMNT03_3225421,"[133, 62, 89, 37, 25]","[22, 72, 71, 75, 161]"
ESPORTSTMNT03_3225426,"[22, 72, 27, 60, 51]","[43, 62, 89, 65, 100]"
ESPORTSTMNT03_3225526,"[159, 91, 71, 60, 90]","[1, 62, 89, 75, 31]"
ESPORTSTMNT03_3225527,"[133, 23, 156, 60, 96]","[12, 62, 53, 99, 51]"
ESPORTSTMNT03_3225528,"[43, 7, 71, 37, 90]","[22, 62, 89, 75, 38]"
ESPORTSTMNT03_3225550,"[12, 96, 44, 15, 25]","[43, 18, 71, 42, 101]"
ESPORTSTMNT03_3225556,"[1, 6, 29, 75, 31]","[43, 96, 89, 9, 90]"
ESPORTSTMNT03_3225557,"[22, 18, 104, 74, 25]","[78, 6, 71, 24, 79]"
ESPORTSTMNT03_3225558,"[22, 23, 44, 60, 96]","[133, 87, 89, 99, 38]"
ESPORTSTMNT03_3225580,"[22, 23, 89, 69, 90]","[1, 96, 71, 37, 51]"
ESPORTSTMNT03_3225652,"[120, 62, 53, 79, 38]","[43, 7, 8, 74, 72]"
ESPORTSTMNT03_3225697,"[22, 96, 89, 60, 41]","[133, 62, 71, 9, 90]"
ESPORTSTMNT03_3225705,"[43, 23, 29, 37, 90]","[12, 96, 89, 75, 38]"
ESPORTSTMNT03_3225706,"[12, 96, 29, 75, 51]","[43, 6, 71, 95, 31]"
ESPORTSTMNT03_3225707,"[22, 96, 89, 9, 51]","[133, 73, 29, 37, 90]"
ESPORTSTMNT03_3225715,"[1, 2, 71, 75, 90]","[22, 18, 89, 37, 31]"
ESPORTSTMNT03_3225718,"[22, 96, 89, 107, 106]","[17, 62, 71, 60, 61]"
ESPORTSTMNT03_3225722,"[12, 62, 71, 75, 25]","[43, 18, 53, 60, 96]"
ESPORTSTMNT03_3225723,"[43, 2, 29, 75, 25]","[78, 96, 89, 60, 51]"
ESPORTSTMNT03_3225724,"[12, 72, 27, 37, 96]","[82, 62, 71, 75, 90]"
ESPORTSTMNT03_3225725,"[133, 96, 48, 24, 25]","[22, 18, 53, 75, 90]"
ESPORTSTMNT03_3226023,"[133, 62, 29, 75, 161]","[22, 96, 71, 95, 117]"
ESPORTSTMNT03_3226024,"[43, 23, 89, 95, 114]","[55, 62, 44, 75, 25]"
ESPORTSTMNT03_3226034,"[43, 23, 71, 75, 90]","[12, 7, 44, 60, 38]"
ESPORTSTMNT03_3226035,"[115, 18, 29, 37, 96]","[82, 23, 89, 60, 90]"
ESPORTSTMNT03_3226049,"[43, 93, 89, 75, 31]","[22, 62, 8, 37, 90]"
ESPORTSTMNT03_3226069,"[47, 87, 89, 60, 90]","[1, 18, 8, 37, 31]"
ESPORTSTMNT03_3226113,"[17, 91, 89, 37, 101]","[55, 128, 156, 4, 72]"
ESPORTSTMNT03_3226181,"[22, 62, 89, 37, 38]","[2, 91, 29, 60, 90]"
ESPORTSTMNT03_3226184,"[82, 7, 156, 74, 96]","[12, 6, 71, 24, 100]"
ESPORTSTMNT03_3226185,"[12, 7, 156, 75, 96]","[43, 85, 8, 107, 51]"
ESPORTSTMNT03_3226186,"[22, 62, 71, 107, 38]","[26, 91, 89, 9, 90]"
ESPORTSTMNT03_3226205,"[12, 62, 89, 37, 38]","[43, 23, 71, 42, 101]"
ESPORTSTMNT03_3226221,"[48, 2, 71, 24, 25]","[43, 6, 89, 75, 161]"
ESPORTSTMNT03_3227010,"[22, 18, 156, 95, 90]","[43, 7, 89, 75, 25]"
ESPORTSTMNT03_3227076,"[120, 18, 53, 37, 80]","[55, 13, 71, 60, 114]"
ESPORTSTMNT03_3227139,"[43, 87, 71, 75, 51]","[22, 18, 29, 60, 38]"
ESPORTSTMNT03_3227155,"[12, 7, 156, 75, 90]","[43, 6, 71, 9, 31]"
ESPORTSTMNT03_3227177,"[22, 96, 44, 24, 79]","[17, 72, 48, 75, 90]"
ESPORTSTMNT04_2656211,"[32, 18, 77, 9, 10]","[55, 72, 14, 95, 96]"
ESPORTSTMNT04_2656217,"[55, 7, 94, 24, 5]","[97, 23, 98, 37, 90]"
ESPORTSTMNT04_2656245,"[6, 103, 46, 24, 31]","[22, 23, 81, 15, 16]"
ESPORTSTMNT04_2656249,"[55, 50, 14, 28, 5]","[26, 92, 104, 65, 46]"
ESPORTSTMNT04_2656253,"[32, 6, 14, 24, 67]","[78, 72, 8, 75, 51]"
ESPORTSTMNT04_2657209,"[12, 13, 71, 24, 41]","[48, 72, 81, 15, 16]"
ESPORTSTMNT04_2657243,"[1, 6, 14, 9, 5]","[12, 23, 8, 95, 31]"
ESPORTSTMNT04_2658202,"[78, 18, 81, 24, 54]","[26, 6, 27, 79, 25]"
ESPORTSTMNT04_2658225,"[32, 23, 14, 9, 38]","[78, 72, 8, 69, 10]"
ESPORTSTMNT04_2658244,"[32, 72, 8, 9, 10]","[26, 33, 44, 60, 51]"
ESPORTSTMNT04_2659018,"[78, 92, 14, 15, 16]","[1, 72, 3, 9, 10]"
ESPORTSTMNT04_2659063,"[32, 87, 14, 24, 41]","[103, 18, 77, 15, 16]"
ESPORTSTMNT04_2660040,"[78, 18, 71, 15, 16]","[12, 92, 3, 9, 31]"
ESPORTSTMNT04_2660059,"[58, 72, 14, 9, 90]","[26, 23, 59, 24, 5]"
ESPORTSTMNT04_2660060,"[70, 23, 34, 60, 51]","[12, 72, 14, 9, 10]"
ESPORTSTMNT04_2661035,"[78, 87, 8, 69, 10]","[1, 72, 81, 9, 31]"
ESPORTSTMNT04_2661049,"[32, 23, 77, 15, 16]","[48, 18, 53, 9, 31]"
ESPORTSTMNT04_2661059,"[12, 109, 19, 24, 90]","[70, 23, 29, 79, 54]"
ESPORTSTMNT04_2661065,"[32, 23, 81, 9, 90]","[58, 6, 94, 60, 41]"
ESPORTSTMNT04_2663029,"[32, 72, 71, 15, 16]","[43, 18, 29, 9, 31]"
ESPORTSTMNT04_2663075,"[32, 72, 53, 24, 5]","[1, 6, 71, 69, 31]"
ESPORTSTMNT04_2663089,"[49, 18, 55, 4, 10]","[1, 72, 8, 60, 51]"
ESPORTSTMNT04_2663093,"[12, 18, 46, 24, 5]","[22, 23, 8, 37, 90]"
ESPORTSTMNT04_2663131,"[43, 6, 63, 24, 79]","[12, 23, 14, 9, 54]"
ESPORTSTMNT04_2663167,"[17, 23, 115, 24, 51]","[32, 6, 8, 9, 31]"
ESPORTSTMNT04_2663182,"[12, 23, 29, 9, 10]","[26, 6, 44, 15, 16]"
ESPORTSTMNT04_2663193,"[12, 6, 81, 9, 10]","[78, 72, 8, 15, 16]"
ESPORTSTMNT04_2663232,"[1, 6, 27, 9, 31]","[12, 23, 63, 69, 10]"
ESPORTSTMNT04_2663314,"[70, 72, 45, 15, 16]","[78, 7, 14, 20, 41]"
ESPORTSTMNT04_2663324,"[1, 6, 29, 74, 25]","[47, 23, 44, 9, 76]"
ESPORTSTMNT04_2663327,"[78, 18, 42, 15, 16]","[23, 72, 45, 65, 46]"
ESPORTSTMNT04_2663328,"[70, 6, 29, 65, 46]","[12, 133, 19, 79, 54]"
ESPORTSTMNT04_2663405,"[1, 18, 98, 15, 16]","[58, 72, 71, 65, 5]"
ESPORTSTMNT04_2663408,"[70, 92, 29, 9, 79]","[12, 72, 27, 4, 90]"
ESPORTSTMNT04_2663421,"[58, 50, 44, 24, 41]","[43, 6, 71, 9, 31]"
ESPORTSTMNT04_2663560,"[43, 72, 71, 9, 31]","[12, 92, 14, 4, 76]"
ESPORTSTMNT04_2663564,"[78, 92, 81, 15, 16]","[43, 18, 53, 65, 54]"
ESPORTSTMNT04_2663590,"[12, 18, 29, 15, 16]","[17, 72, 27, 65, 46]"
ESPORTSTMNT04_2663606,"[32, 18, 14, 15, 16]","[12, 23, 81, 24, 54]"
ESPORTSTMNT04_2663634,"[48, 18, 14, 60, 51]","[12, 93, 108, 15, 16]"
ESPORTSTMNT04_2663649,"[12, 23, 14, 24, 5]","[1, 6, 3, 9, 31]"
ESPORTSTMNT04_2663669,"[110, 18, 29, 15, 86]","[78, 6, 89, 37, 16]"
ESPORTSTMNT04_2663683,"[12, 6, 14, 69, 79]","[78, 23, 5, 24, 41]"
ESPORTSTMNT04_2663691,"[32, 6, 71, 65, 46]","[12, 33, 89, 28, 5]"
ESPORTSTMNT04_2663702,"[70, 68, 8, 24, 38]","[1, 23, 119, 46, 96]"
ESPORTSTMNT04_2663708,"[43, 6, 71, 4, 83]","[12, 72, 99, 5, 101]"
ESPORTSTMNT04_2663713,"[47, 18, 48, 15, 16]","[1, 91, 14, 57, 31]"
ESPORTSTMNT04_2663730,"[43, 33, 59, 20, 5]","[12, 6, 48, 24, 117]"
ESPORTSTMNT04_2663732,"[26, 72, 27, 24, 31]","[88, 23, 63, 37, 5]"
ESPORTSTMNT04_2663750,"[138, 72, 97, 24, 33]","[110, 104, 108, 4, 5]"
ESPORTSTMNT04_2663772,"[12, 18, 81, 9, 51]","[1, 23, 63, 65, 46]"
ESPORTSTMNT04_2663877,"[12, 6, 71, 75, 114]","[1, 18, 5, 108, 30]"
ESPORTSTMNT04_2663880,"[1, 68, 48, 60, 51]","[122, 6, 14, 9, 38]"
ESPORTSTMNT04_2663886,"[58, 92, 71, 9, 31]","[1, 93, 44, 37, 51]"
ESPORTSTMNT04_2663888,"[1, 68, 48, 24, 41]","[43, 6, 14, 65, 5]"
ESPORTSTMNT04_2663954,"[29, 33, 99, 24, 61]","[1, 68, 48, 9, 31]"
ESPORTSTMNT04_2663962,"[17, 6, 99, 75, 31]","[58, 72, 29, 9, 96]"
ESPORTSTMNT04_2663973,"[32, 72, 44, 9, 31]","[110, 18, 108, 24, 5]"
ESPORTSTMNT04_2663975,"[12, 92, 3, 9, 25]","[43, 93, 99, 94, 86]"
ESPORTSTMNT04_2663978,"[78, 50, 94, 24, 51]","[43, 6, 81, 15, 16]"
ESPORTSTMNT04_2663982,"[12, 47, 14, 9, 31]","[110, 23, 71, 24, 76]"
ESPORTSTMNT04_2663983,"[1, 72, 29, 9, 25]","[12, 18, 71, 4, 76]"
ESPORTSTMNT04_2663987,"[110, 73, 3, 4, 5]","[6, 85, 19, 24, 51]"
ESPORTSTMNT04_2663989,"[26, 66, 71, 24, 117]","[78, 18, 36, 69, 41]"
ESPORTSTMNT04_2664031,"[78, 72, 29, 15, 16]","[32, 6, 81, 24, 5]"
ESPORTSTMNT04_2664050,"[48, 6, 8, 74, 51]","[32, 87, 71, 9, 10]"
ESPORTSTMNT04_2664063,"[32, 18, 19, 94, 79]","[78, 2, 44, 9, 10]"
ESPORTSTMNT04_2664115,"[12, 18, 89, 69, 10]","[78, 23, 5, 15, 16]"
ESPORTSTMNT04_2664117,"[43, 72, 71, 15, 16]","[12, 18, 53, 9, 31]"
ESPORTSTMNT04_2664138,"[17, 18, 19, 15, 16]","[12, 84, 14, 24, 54]"
ESPORTSTMNT04_2664151,"[26, 2, 14, 24, 117]","[58, 18, 71, 94, 51]"
ESPORTSTMNT04_2664153,"[43, 72, 44, 28, 5]","[32, 18, 81, 24, 76]"
ESPORTSTMNT04_2664171,"[78, 72, 8, 15, 16]","[1, 6, 44, 9, 10]"
ESPORTSTMNT04_2664180,"[12, 23, 29, 4, 5]","[1, 6, 71, 9, 54]"
ESPORTSTMNT04_2664200,"[78, 23, 44, 24, 5]","[43, 6, 71, 4, 54]"
ESPORTSTMNT04_2664219,"[43, 33, 14, 4, 5]","[1, 6, 8, 24, 54]"
ESPORTSTMNT04_2664319,"[12, 50, 8, 20, 16]","[43, 6, 81, 15, 10]"
ESPORTSTMNT04_2664409,"[19, 72, 115, 24, 51]","[110, 133, 130, 15, 16]"
ESPORTSTMNT04_2664534,"[12, 6, 8, 65, 46]","[67, 92, 48, 24, 5]"
ESPORTSTMNT04_2664550,"[32, 72, 8, 9, 76]","[138, 139, 16, 15, 136]"
ESPORTSTMNT04_2664563,"[1, 44, 43, 24, 100]","[47, 23, 142, 20, 72]"
ESPORTSTMNT04_2664571,"[43, 2, 14, 9, 31]","[133, 23, 59, 60, 90]"
ESPORTSTMNT04_2664572,"[110, 18, 83, 15, 16]","[48, 87, 53, 74, 96]"
ESPORTSTMNT04_2664639,"[1, 6, 81, 24, 28]","[12, 18, 14, 79, 54]"
ESPORTSTMNT04_2664640,"[1, 18, 36, 15, 16]","[78, 6, 44, 9, 31]"
ESPORTSTMNT04_2664656,"[26, 6, 44, 28, 111]","[78, 23, 71, 24, 54]"
ESPORTSTMNT04_2664666,"[43, 92, 71, 24, 54]","[1, 18, 89, 69, 113]"
ESPORTSTMNT04_2664673,"[12, 18, 36, 24, 51]","[67, 92, 48, 42, 41]"
ESPORTSTMNT04_2664678,"[58, 21, 71, 37, 16]","[12, 6, 14, 15, 31]"
ESPORTSTMNT04_2664699,"[70, 23, 8, 9, 41]","[12, 50, 71, 24, 25]"
ESPORTSTMNT04_2664714,"[12, 92, 99, 65, 46]","[17, 50, 112, 94, 41]"
ESPORTSTMNT04_2664715,"[12, 18, 53, 15, 16]","[1, 92, 63, 9, 31]"
ESPORTSTMNT04_2664736,"[12, 7, 44, 9, 41]","[1, 23, 3, 24, 79]"
ESPORTSTMNT04_2664744,"[12, 18, 59, 24, 5]","[70, 23, 8, 4, 79]"
ESPORTSTMNT04_2664746,"[70, 72, 108, 24, 46]","[110, 6, 44, 69, 80]"
ESPORTSTMNT04_2664750,"[110, 21, 71, 74, 76]","[78, 6, 3, 24, 25]"
ESPORTSTMNT04_2664759,"[43, 72, 63, 9, 31]","[26, 92, 59, 15, 16]"
ESPORTSTMNT04_2664764,"[110, 73, 8, 4, 5]","[12, 23, 71, 65, 24]"
ESPORTSTMNT04_2664773,"[47, 73, 71, 69, 25]","[1, 18, 8, 9, 76]"
ESPORTSTMNT04_2664781,"[22, 6, 44, 15, 16]","[110, 21, 71, 65, 46]"
ESPORTSTMNT04_2664918,"[58, 68, 99, 20, 90]","[12, 6, 81, 9, 31]"
ESPORTSTMNT04_2664924,"[1, 72, 63, 20, 76]","[48, 6, 44, 4, 41]"
ESPORTSTMNT04_2664939,"[22, 92, 8, 99, 101]","[1, 6, 71, 37, 79]"
ESPORTSTMNT04_2664944,"[70, 6, 44, 9, 100]","[17, 72, 119, 37, 51]"
ESPORTSTMNT04_2664948,"[47, 18, 99, 24, 79]","[1, 6, 3, 69, 5]"
ESPORTSTMNT04_2664962,"[43, 6, 63, 37, 79]","[138, 139, 34, 24, 64]"
ESPORTSTMNT04_2664990,"[1, 6, 29, 60, 41]","[12, 92, 99, 37, 51]"
ESPORTSTMNT04_2665017,"[78, 72, 44, 24, 28]","[22, 6, 3, 79, 54]"
ESPORTSTMNT04_2665040,"[43, 6, 14, 15, 16]","[47, 7, 81, 9, 31]"
ESPORTSTMNT04_2665115,"[1, 23, 8, 9, 31]","[78, 18, 59, 69, 10]"
ESPORTSTMNT04_2665143,"[78, 72, 36, 15, 16]","[32, 18, 71, 9, 31]"
ESPORTSTMNT04_2665158,"[32, 2, 63, 9, 10]","[1, 6, 27, 24, 90]"
ESPORTSTMNT04_2665164,"[78, 2, 44, 79, 54]","[22, 18, 81, 15, 16]"
ESPORTSTMNT04_2665186,"[43, 68, 71, 15, 16]","[78, 23, 5, 9, 31]"
ESPORTSTMNT04_2665208,"[12, 18, 44, 9, 31]","[32, 6, 29, 24, 54]"
ESPORTSTMNT04_2665209,"[12, 23, 44, 9, 10]","[124, 6, 8, 15, 16]"
ESPORTSTMNT04_2665281,"[43, 72, 27, 9, 31]","[78, 33, 44, 24, 79]"
ESPORTSTMNT04_2665284,"[32, 6, 71, 65, 31]","[12, 103, 81, 15, 16]"
ESPORTSTMNT04_2665307,"[47, 72, 119, 20, 51]","[1, 18, 3, 15, 16]"
ESPORTSTMNT04_2665318,"[32, 6, 8, 24, 96]","[43, 33, 63, 69, 79]"
ESPORTSTMNT04_2665319,"[32, 6, 44, 4, 90]","[26, 23, 29, 24, 41]"
ESPORTSTMNT04_2665410,"[47, 6, 46, 65, 12]","[1, 92, 42, 4, 41]"
ESPORTSTMNT04_2665412,"[12, 50, 81, 37, 25]","[32, 72, 14, 28, 41]"
ESPORTSTMNT04_2665422,"[32, 7, 81, 24, 41]","[1, 23, 8, 79, 25]"
ESPORTSTMNT04_2665423,"[12, 50, 8, 4, 79]","[1, 18, 89, 113, 90]"
ESPORTSTMNT04_2665424,"[122, 18, 116, 74, 79]","[12, 23, 89, 24, 31]"
ESPORTSTMNT04_2665427,"[26, 92, 119, 60, 51]","[12, 23, 29, 69, 21]"
ESPORTSTMNT04_2665545,"[78, 66, 63, 79, 54]","[12, 126, 44, 28, 51]"
ESPORTSTMNT04_2665561,"[78, 18, 108, 65, 5]","[33, 50, 14, 15, 16]"
ESPORTSTMNT04_2665563,"[110, 92, 14, 99, 101]","[12, 85, 67, 65, 5]"
ESPORTSTMNT04_2665576,"[12, 47, 14, 24, 28]","[78, 23, 8, 79, 54]"
ESPORTSTMNT04_2665583,"[12, 18, 29, 15, 16]","[43, 72, 71, 65, 46]"
ESPORTSTMNT04_2665600,"[110, 18, 29, 24, 54]","[58, 23, 81, 15, 16]"
ESPORTSTMNT04_2665607,"[12, 50, 29, 24, 5]","[1, 92, 71, 69, 79]"
ESPORTSTMNT04_2665636,"[78, 18, 89, 20, 41]","[32, 21, 14, 74, 100]"
ESPORTSTMNT04_2665679,"[1, 18, 44, 24, 54]","[47, 62, 8, 69, 79]"
ESPORTSTMNT04_2665695,"[26, 92, 130, 24, 54]","[55, 33, 14, 65, 5]"
ESPORTSTMNT04_2665696,"[12, 6, 89, 15, 16]","[78, 72, 48, 79, 54]"
ESPORTSTMNT04_2665698,"[55, 72, 48, 15, 16]","[43, 18, 8, 24, 5]"
ESPORTSTMNT04_2665704,"[26, 6, 81, 69, 79]","[110, 72, 48, 24, 117]"
ESPORTSTMNT04_2665712,"[43, 72, 3, 69, 31]","[17, 23, 71, 74, 51]"
ESPORTSTMNT04_2665713,"[1, 6, 48, 28, 5]","[32, 92, 27, 65, 64]"
ESPORTSTMNT04_2665741,"[70, 6, 29, 24, 101]","[78, 23, 44, 65, 5]"
ESPORTSTMNT04_2665746,"[43, 153, 44, 24, 101]","[78, 92, 108, 79, 100]"
