team1_champ1,team1_champ2,team1_champ3,team1_champ4,team1_champ5,team2_champ1,team2_champ2,team2_champ3,team2_champ4,team2_champ5,result
34,19,25,137,66,152,70,38,93,10,0
12,70,97,53,66,24,135,25,93,72,0
152,148,17,68,21,2,135,100,32,43,0
138,70,31,53,43,152,92,39,71,37,1
152,148,31,137,44,2,92,39,53,40,0
51,130,34,68,10,6,70,141,93,37,1
2,70,12,53,40,67,139,18,93,66,1
152,70,31,53,140,51,139,89,93,37,1
12,70,100,93,44,69,148,138,68,43,0
55,70,8,99,43,76,12,141,53,21,1
76,86,17,93,44,152,92,25,53,37,0
76,135,31,54,10,6,139,18,32,44,1
2,139,158,14,43,6,27,25,53,44,0
152,70,46,71,37,76,86,8,53,43,0
6,148,25,53,40,24,92,46,54,44,0
28,135,39,68,140,26,92,25,75,37,0
38,103,158,68,66,28,70,49,75,121,1
28,133,46,68,140,33,70,112,32,121,1
152,70,100,93,44,6,92,49,104,127,1
152,92,158,93,40,38,148,25,53,140,0
2,16,100,32,43,33,86,25,68,64,1
34,135,46,53,66,12,70,17,68,43,0
12,92,100,53,66,2,70,49,93,10,1
76,133,8,68,10,67,135,25,93,85,0
138,135,17,104,21,6,2,141,32,64,1
36,58,25,93,140,76,135,17,32,10,0
6,152,25,68,64,76,70,38,99,43,1
76,133,65,21,87,59,135,82,25,15,0
76,152,25,134,21,26,92,57,117,10,0
12,135,38,53,37,76,133,46,75,62,0
28,152,25,9,129,76,148,65,68,43,0
6,92,25,53,37,51,2,158,93,121,1
2,152,25,32,43,76,58,31,53,37,0
6,148,158,142,44,34,92,25,53,37,1
34,110,8,93,43,12,135,57,53,40,1
100,133,49,93,10,6,135,25,104,21,0
55,152,89,32,43,26,70,100,53,37,1
38,33,25,104,10,36,135,8,137,44,1
56,89,100,104,44,28,70,141,64,43,0
45,135,141,9,66,152,92,158,93,72,1
152,70,141,137,51,69,58,46,68,10,1
28,92,49,93,37,2,139,18,32,10,0
74,12,49,79,43,136,70,158,65,10,1
2,86,25,93,140,51,148,31,53,37,1
28,135,127,93,37,34,86,158,32,43,0
152,70,64,93,15,12,135,25,53,43,1
152,92,3,32,90,138,70,49,104,21,1
6,148,31,93,37,34,92,39,53,43,1
51,135,25,53,37,152,70,65,32,10,0
152,92,39,53,10,36,148,31,68,140,0
12,70,39,104,127,152,86,158,93,37,0
12,70,17,32,43,28,16,5,93,40,1
152,70,25,53,140,38,92,65,93,10,1
12,135,8,53,43,94,144,25,83,121,0
38,133,25,93,37,152,135,8,9,66,1
36,135,100,9,10,21,152,138,56,68,0
6,139,20,32,43,76,135,112,93,37,0
6,92,158,53,37,76,148,49,79,140,0
2,135,5,99,129,157,33,100,68,56,0
24,70,25,68,43,6,92,8,93,10,0
52,92,8,104,21,157,86,25,32,37,1
76,86,97,9,10,28,92,8,53,43,0
152,92,31,32,66,81,148,49,68,10,1
34,135,25,48,91,157,57,21,32,43,1
6,109,141,53,10,152,70,50,32,43,0
12,103,158,48,129,152,16,38,9,21,1
76,70,100,68,140,2,92,38,53,37,1
76,133,65,68,87,12,135,46,93,43,0
6,148,31,53,140,87,80,17,137,37,0
38,105,20,32,21,70,86,100,104,127,0
34,70,100,93,43,111,92,25,53,37,1
34,19,31,93,44,152,139,18,23,51,1
2,70,100,53,10,152,135,20,93,87,1
12,7,31,93,21,52,148,39,53,37,0
28,139,5,53,44,56,135,49,23,43,0
12,33,69,93,37,24,135,8,53,43,0
38,135,8,32,140,6,70,25,104,21,1
28,92,100,32,85,52,70,46,93,15,1
152,135,38,93,66,28,92,39,32,140,1
12,139,18,9,66,34,148,39,32,43,0
70,118,100,32,87,34,92,25,68,66,1
136,152,38,104,43,45,139,18,32,10,0
12,92,46,68,140,61,139,34,99,43,1
51,92,46,104,127,34,135,25,9,21,0
2,133,46,68,43,76,70,8,93,10,0
6,33,100,48,91,152,70,156,93,10,1
76,86,46,68,140,59,92,158,137,90,1
2,152,34,159,129,12,135,25,53,37,0
6,70,158,93,37,34,139,25,53,43,0
74,70,25,93,66,12,148,46,32,10,1
12,70,65,53,37,24,135,25,93,43,0
138,70,31,104,127,152,92,3,32,90,0
6,33,8,53,37,152,135,3,32,43,0
152,70,17,93,43,38,148,49,53,44,1
74,135,17,53,10,6,152,25,93,43,0
138,70,72,32,43,38,148,49,53,140,1
152,70,141,93,37,28,33,31,32,43,1
152,92,46,134,44,26,33,100,104,43,1
34,139,18,53,37,12,33,38,93,10,1
6,135,17,93,37,28,92,25,68,140,0
2,70,25,53,37,28,135,49,137,10,1
74,70,31,93,44,34,92,5,53,10,1
76,135,100,32,10,28,70,8,53,37,0
152,16,25,159,129,36,135,158,53,66,1
2,135,100,53,10,152,148,8,32,85,1
34,70,25,53,43,76,135,97,93,44,0
38,70,31,159,43,157,135,100,93,66,0
74,70,8,159,66,76,92,46,83,10,0
152,92,46,159,10,76,86,25,68,85,1
12,16,8,104,127,6,70,158,32,21,1
34,139,18,32,10,152,148,60,53,140,0
2,133,25,104,127,87,135,3,32,10,0
28,92,46,99,43,34,139,59,9,10,0
34,92,8,93,37,6,135,97,53,10,0
34,89,25,32,129,74,152,105,53,156,0
12,92,49,104,127,38,135,158,9,21,1
12,139,59,32,43,21,135,8,9,44,1
52,135,100,9,10,34,139,59,32,43,0
152,135,31,32,51,36,139,18,93,40,1
73,70,49,53,10,24,135,97,99,37,1
2,86,46,159,129,152,92,25,53,37,0
28,16,117,53,37,138,135,25,93,10,1
21,70,158,93,44,152,95,100,53,66,1
2,89,25,53,43,138,135,72,93,37,0
6,103,5,159,129,28,148,31,53,40,1
24,139,34,68,66,13,92,46,53,40,0
12,92,100,159,10,76,86,17,104,127,0
138,139,18,68,140,46,148,60,93,129,0
12,135,8,93,85,28,152,39,53,140,1
152,135,141,68,66,26,148,39,53,85,0
12,135,17,93,37,6,86,25,53,43,1
28,33,49,137,5,41,2,158,32,85,1
152,135,100,68,10,76,92,65,9,66,1
88,148,31,53,37,28,152,25,159,129,0
28,135,100,93,43,45,70,141,53,37,1
152,105,83,53,10,52,135,100,93,85,0
52,148,46,53,43,76,133,39,159,129,1
12,92,46,32,66,105,96,49,93,43,1
2,152,34,137,21,76,139,25,159,10,0
28,139,5,93,43,152,70,48,104,127,0
36,92,25,159,10,2,135,49,53,44,0
34,139,3,93,43,24,135,46,53,10,1
12,16,100,53,37,74,139,138,32,66,1
2,70,97,93,10,152,92,25,32,15,0
34,152,46,137,43,2,135,17,53,44,0
76,70,100,47,123,152,135,49,32,66,0
34,135,100,159,44,33,92,46,9,43,0
12,148,100,93,37,6,70,25,53,43,0
152,135,100,137,127,12,70,20,104,65,0
152,27,25,9,10,76,92,100,53,44,1
152,2,25,141,43,138,29,157,117,10,0
94,1,59,9,5,52,139,138,53,43,0
28,135,46,159,10,74,148,158,48,91,1
76,33,38,93,37,55,152,39,68,140,1
28,139,31,159,10,38,86,39,83,43,1
6,16,49,93,37,28,92,25,104,21,0
34,92,49,68,43,12,86,3,93,37,0
98,29,100,68,55,87,2,82,93,10,1
152,70,46,53,21,26,92,25,159,129,0
152,92,158,68,51,36,148,59,137,66,0
159,16,40,88,68,76,135,38,93,10,1
74,70,141,137,43,34,135,82,93,10,0
38,33,100,32,140,87,135,46,93,10,0
67,152,46,159,10,69,70,138,93,43,0
12,135,3,93,10,51,70,8,159,43,1
157,139,50,32,129,152,86,31,159,43,0
6,92,25,159,15,33,39,49,53,37,1
34,139,8,32,85,6,135,25,93,66,1
40,16,38,93,43,76,92,25,159,129,0
12,70,25,53,44,87,135,49,93,43,0
25,27,62,53,21,28,33,38,48,43,1
2,139,38,32,129,21,152,34,9,43,1
12,135,25,32,43,87,16,46,104,10,1
55,33,50,93,37,67,135,46,53,43,1
6,135,141,53,43,24,148,46,93,10,1
2,148,100,93,43,76,135,141,9,44,0
28,139,157,104,140,76,148,158,93,129,1
152,148,31,32,66,76,135,39,9,10,1
34,135,46,137,15,6,70,112,53,10,0
36,92,38,159,43,34,135,25,9,129,1
76,27,64,93,43,55,148,38,53,37,0
28,135,8,159,40,2,27,65,64,156,1
76,92,141,159,66,55,135,49,53,40,1
152,70,46,32,66,36,135,158,93,10,1
34,33,8,68,140,133,135,38,93,40,1
76,33,100,93,85,67,135,138,64,68,0
6,135,25,48,91,74,148,17,53,40,1
6,135,8,93,37,24,70,141,159,129,1
24,70,100,75,44,12,135,83,117,10,0
51,33,17,93,10,21,135,46,137,43,1
2,70,49,159,129,28,92,25,53,21,1
76,70,17,159,40,28,139,157,93,37,1
74,135,158,93,140,138,139,34,53,129,0
34,135,46,104,127,52,70,8,32,21,1
152,148,3,32,21,26,70,25,104,127,1
12,86,100,32,21,38,139,18,53,40,1
12,70,38,159,40,2,86,25,93,43,1
12,148,100,9,129,17,70,138,159,10,1
74,135,97,159,40,25,92,18,48,129,1
76,133,100,53,43,152,135,141,159,129,0
12,70,49,159,10,28,135,46,53,43,0
94,148,31,159,10,74,92,5,93,43,1
34,70,158,53,43,61,47,138,93,140,0
2,70,46,159,129,28,86,25,137,21,0
2,152,46,32,140,76,70,25,93,37,1
152,86,25,93,140,2,70,38,32,85,0
2,135,17,93,43,74,70,100,53,37,1
76,70,100,53,37,2,148,8,93,43,0
26,27,141,32,140,28,70,158,53,37,0
24,92,145,159,72,45,148,31,53,140,0
12,148,141,159,43,2,135,145,53,37,1
12,132,138,53,66,74,133,25,137,140,0
38,148,46,93,43,24,92,25,53,37,0
34,70,145,159,40,6,27,141,93,66,1
74,109,46,9,15,59,70,145,32,10,0
34,33,25,104,21,28,27,100,32,129,0
74,148,100,32,140,76,70,8,9,21,1
74,131,46,159,10,55,27,8,83,129,0
74,27,17,159,129,55,148,145,93,43,1
28,148,8,93,51,1,27,25,53,43,1
76,27,8,159,129,55,148,17,93,43,1
76,133,25,93,140,2,33,145,104,127,1
28,133,97,93,140,51,33,8,104,127,1
138,132,8,93,140,67,133,25,53,37,1
94,132,100,93,140,28,133,8,53,37,0
52,133,8,9,21,76,132,145,159,43,1
38,27,8,93,140,39,133,100,159,117,1
76,109,158,93,43,67,70,145,53,37,0
74,27,38,9,129,76,148,145,32,43,0
13,70,138,159,43,12,148,49,93,10,1
138,139,17,159,43,51,33,145,93,37,0
131,2,3,159,10,36,133,17,93,43,0
152,27,25,9,44,74,139,18,53,43,1
13,133,145,93,160,152,33,49,137,140,1
98,139,21,159,10,76,27,158,93,15,0
24,70,60,104,140,76,148,49,137,10,0
74,139,48,32,10,38,70,158,71,37,0
28,135,46,53,43,74,148,145,48,91,0
36,103,5,93,10,138,135,25,53,140,0
20,73,49,104,160,38,33,5,9,21,1
74,148,60,93,43,76,70,49,53,10,0
138,33,145,159,66,86,148,17,53,43,1
138,133,25,93,140,26,148,46,159,43,1
56,148,97,93,37,74,27,122,53,140,0
2,148,72,93,15,76,33,3,53,66,1
56,148,145,159,43,24,33,158,93,10,0
34,70,5,48,91,54,27,25,93,51,1
2,70,17,14,15,56,27,8,159,43,0
34,27,49,75,44,28,33,14,137,43,0
74,33,100,53,37,59,51,97,93,140,1
74,33,25,93,37,38,133,46,53,10,0
56,70,17,159,160,28,109,145,14,43,0
76,148,46,83,43,67,12,20,159,10,0
138,33,3,14,43,12,133,49,32,160,0
74,148,39,145,43,76,139,31,32,10,0
76,139,18,32,160,12,148,145,75,15,1
76,148,46,14,160,2,70,145,32,140,0
81,33,145,113,160,2,70,14,83,43,1
74,139,18,32,43,152,70,145,14,10,0
36,70,18,113,160,38,148,46,93,21,1
148,139,18,93,43,76,2,14,159,10,0
52,33,46,23,85,28,139,141,93,10,0
152,135,101,93,21,74,33,8,83,160,0
138,33,46,53,37,74,135,8,9,66,0
59,27,145,93,43,86,135,46,32,5,1
138,33,145,53,43,76,131,46,9,21,1
28,33,145,159,66,26,135,101,93,43,0
28,148,145,93,140,34,133,25,83,43,1
12,27,3,14,43,152,70,138,9,21,0
74,70,158,159,10,56,148,141,14,43,1
74,27,72,83,43,28,103,145,14,10,1
74,27,14,159,43,93,148,141,21,15,1
74,70,46,93,66,28,135,25,53,140,1
24,135,145,159,10,76,108,38,93,43,1
74,135,145,14,43,2,70,17,9,140,1
76,27,141,14,43,55,131,8,159,44,1
45,133,145,9,21,76,135,158,53,40,0
59,27,25,83,44,74,33,31,159,43,0
28,27,97,14,66,34,139,39,159,64,1
2,148,145,159,160,34,33,158,14,43,1
38,135,25,93,10,2,148,8,53,140,1
74,148,158,75,85,56,33,46,93,140,1
74,92,31,159,129,138,33,5,104,21,0
74,27,49,75,10,36,109,158,9,43,1
74,33,141,159,10,12,2,145,14,43,0
34,19,46,93,10,30,135,141,159,43,0
74,148,158,93,10,28,2,145,137,37,0
14,27,145,40,160,20,135,25,159,66,0
45,70,25,53,43,36,86,138,104,21,0
138,19,72,9,129,61,148,145,159,117,1
6,92,158,93,37,51,70,145,53,43,0
138,27,38,14,10,152,148,141,32,43,1
76,148,145,53,43,48,70,49,75,44,0
67,148,145,53,10,39,70,141,32,43,0
12,138,14,93,43,74,70,49,104,37,1
59,33,115,32,140,94,139,145,53,40,0
152,92,8,93,140,138,132,46,53,43,1
59,27,39,32,43,74,33,145,14,51,1
74,7,46,93,140,52,148,145,14,123,1
138,27,5,93,72,67,2,46,75,160,0
12,70,49,159,10,2,33,145,93,160,1
2,33,46,75,43,26,27,145,32,140,1
36,148,158,159,15,67,33,145,93,66,1
74,27,8,159,160,76,135,25,126,68,0
74,27,97,159,129,76,135,25,126,68,1
56,135,14,93,140,152,133,76,32,85,0
21,135,25,53,10,6,148,14,93,43,1
74,148,46,93,66,2,33,8,159,10,1
76,92,46,53,43,67,133,3,137,140,0
74,27,39,75,66,56,139,157,137,10,1
55,70,17,93,44,152,27,49,83,140,1
140,86,158,53,85,76,19,142,137,90,1
76,2,17,137,140,12,148,14,53,10,1
55,70,145,23,10,51,58,46,137,140,0
59,27,72,53,43,34,148,76,14,160,1
76,133,39,14,43,24,27,69,9,66,1
28,70,46,75,5,76,33,145,93,43,0
152,27,46,53,37,34,33,97,93,10,0
38,27,158,14,15,56,2,145,75,66,0
138,27,14,93,64,12,70,145,53,160,0
76,27,46,75,66,59,135,49,14,43,0
38,27,158,9,160,94,33,49,14,43,0
74,33,14,23,85,2,58,39,137,140,1
74,26,145,93,43,56,135,14,9,21,0
24,92,25,159,15,74,148,158,23,66,1
56,139,17,93,37,152,148,145,53,43,0
138,27,5,93,160,45,33,46,75,10,0
24,70,145,53,10,38,27,141,75,160,1
76,92,46,93,140,34,70,25,53,43,0
51,92,97,32,43,21,135,59,75,10,1
24,27,46,93,140,36,133,100,32,43,1
74,33,49,159,15,38,70,145,93,43,1
74,27,141,68,56,28,148,145,9,10,1
6,33,145,75,43,76,139,14,32,66,0
38,148,145,53,10,34,33,46,79,37,1
59,148,145,32,10,74,33,46,14,15,0
56,148,46,104,10,76,70,145,79,44,1
74,19,46,159,66,28,148,49,93,10,1
6,148,46,104,127,152,135,3,75,66,0
38,27,145,23,43,34,33,49,14,10,1
52,27,8,53,37,74,135,38,32,121,1
136,148,49,53,10,76,135,145,75,66,0
76,148,46,53,43,13,135,145,32,51,0
39,33,46,75,43,74,27,25,93,66,0
34,7,46,53,43,6,27,8,75,51,1
74,27,49,9,21,28,133,145,93,43,0
56,148,100,53,44,24,70,46,75,43,1
6,135,158,71,43,24,70,46,53,140,0
34,33,38,93,43,6,148,25,53,51,1
138,135,46,159,43,28,33,158,48,91,0
12,27,145,75,15,74,109,49,93,10,1
34,27,8,93,43,56,148,49,53,140,0
74,33,38,93,43,67,13,59,32,51,1
28,33,158,93,43,74,13,59,32,10,1
6,135,49,93,21,24,70,46,104,127,0
12,70,145,9,160,74,148,46,53,140,0
138,109,56,47,133,74,70,38,75,140,0
41,27,39,53,43,34,70,14,75,10,0
2,86,46,53,44,38,70,145,75,43,0
76,27,38,9,21,6,13,48,14,43,0
70,67,95,75,73,76,132,25,93,37,0
28,86,158,14,43,49,29,24,18,12,0
45,33,145,93,43,28,92,14,9,21,1
152,135,14,137,43,45,33,145,75,10,0
138,148,145,159,44,67,133,46,53,43,1
2,33,100,93,37,67,132,25,83,10,1
45,27,145,83,121,138,132,49,23,37,0
45,135,145,53,43,138,132,39,23,37,0
45,135,145,53,43,138,132,49,23,37,1
38,33,48,159,10,24,148,100,75,66,1
138,27,100,93,140,74,92,46,14,66,1
28,33,46,53,43,38,103,76,99,10,0
28,148,31,93,66,12,135,100,75,10,1
28,148,5,14,43,76,86,39,75,10,0
36,27,17,75,10,98,148,31,93,43,0
24,148,46,75,10,12,7,145,93,43,0
76,148,31,75,10,6,135,100,4,43,0
6,92,145,93,37,152,148,76,64,43,0
67,148,64,53,10,76,58,145,75,43,1
38,70,145,53,15,76,148,141,117,43,0
76,135,3,93,43,152,92,62,53,37,1
38,103,76,53,37,28,92,5,93,140,0
74,92,17,93,160,59,148,145,137,140,0
24,81,25,83,140,28,70,158,93,84,1
6,70,49,4,10,76,103,158,93,43,0
38,33,49,75,66,36,70,158,93,43,0
12,135,46,93,37,141,70,94,75,66,0
8,70,28,14,10,51,148,46,9,21,1
145,92,81,159,129,21,13,2,4,43,1
76,92,46,75,41,2,133,31,99,10,0
67,148,49,9,21,76,27,145,14,10,0
2,103,5,9,21,28,70,46,75,129,0
12,33,100,9,21,28,70,46,99,10,1
34,19,76,99,10,6,27,145,75,129,0
74,33,145,75,129,59,148,49,9,66,0
34,135,158,93,40,38,33,48,68,64,1
74,33,158,75,10,2,135,3,9,66,0
152,148,158,32,43,2,70,145,75,10,1
28,27,5,93,140,45,70,145,75,129,0
24,148,14,23,10,51,33,54,75,43,0
55,33,49,93,66,52,92,145,137,140,0
2,133,3,75,15,45,27,31,53,66,0
12,92,49,93,37,152,33,46,83,121,0
24,131,25,137,140,94,33,39,54,37,1
2,133,25,4,43,152,33,158,75,10,1
6,70,141,75,39,24,33,145,4,64,0
34,148,17,53,10,36,135,145,93,43,0
12,70,8,32,21,38,33,46,93,43,0
36,33,25,159,51,76,103,49,93,43,0
67,2,145,48,91,76,109,49,53,10,1
38,2,145,159,51,12,92,14,75,43,1
36,70,17,75,44,2,144,38,159,10,0
28,2,5,53,15,45,70,46,93,51,0
28,70,158,104,160,34,148,145,9,43,1
26,92,25,75,10,12,33,100,4,37,1
45,135,46,93,37,52,92,112,142,10,0
45,33,8,159,140,138,27,49,14,121,1
34,148,25,93,160,74,27,46,75,10,0
34,70,38,93,37,74,27,8,75,66,0
76,70,158,75,66,67,92,49,14,43,1
74,103,46,14,43,56,70,25,93,10,0
138,33,17,159,160,78,133,31,14,43,0
74,70,46,32,160,48,135,5,9,21,0
74,139,48,93,140,138,70,145,53,37,1
2,33,145,93,37,152,92,38,104,127,0
36,109,46,75,66,12,70,112,14,85,1
36,70,145,53,37,157,148,158,9,21,1
56,148,145,53,140,74,70,46,14,43,1
2,103,145,93,140,67,70,158,53,123,1
74,135,145,93,66,76,33,46,75,10,0
52,33,72,53,43,46,92,5,9,160,0
76,109,46,93,43,74,135,145,53,10,0
6,27,25,53,43,34,33,145,75,44,1
56,70,38,53,66,152,135,76,159,10,0
28,27,145,137,44,41,13,59,32,43,0
21,27,145,53,10,138,148,8,137,43,1
74,70,158,53,160,38,135,17,9,10,1
138,33,49,137,160,6,148,145,93,37,1
46,33,17,83,160,52,135,122,14,121,0
24,135,145,93,10,12,133,102,53,37,1
76,70,14,32,43,12,148,145,93,140,1
34,148,46,14,43,6,2,145,75,51,0
74,33,158,93,43,76,70,31,75,66,0
138,148,46,93,15,67,70,5,53,43,0
67,2,13,159,129,28,33,3,53,37,1
36,135,159,23,118,76,148,3,93,43,0
12,35,46,93,44,74,139,20,14,43,0
76,118,18,159,160,2,33,145,53,37,0
133,135,100,53,121,56,148,25,83,160,1
74,33,145,14,43,157,70,17,113,160,1
41,33,46,137,5,138,27,145,53,44,1
38,27,145,83,121,140,148,141,32,10,1
74,33,145,14,66,34,139,46,93,37,1
74,27,145,104,127,52,135,25,93,10,1
74,152,46,53,15,24,33,38,83,85,0
28,135,46,9,21,41,33,38,14,85,0
74,27,145,32,21,2,80,49,137,140,0
74,70,145,93,140,28,133,46,14,10,0
28,27,17,75,66,34,133,46,48,44,0
138,33,158,93,10,76,133,145,14,44,1
24,70,145,93,85,34,33,158,14,66,1
74,70,145,9,43,76,33,49,32,10,0
76,86,46,104,21,67,135,5,53,66,0
138,27,158,93,43,12,33,141,9,21,0
51,70,46,53,140,74,92,31,48,91,0
67,70,46,14,43,74,92,31,104,62,1
28,133,31,137,43,1,148,39,53,37,0
74,27,100,14,43,2,33,97,53,44,1
138,148,17,23,85,67,70,25,93,140,0
138,33,145,32,129,76,70,49,75,43,0
138,86,25,93,140,12,2,38,53,43,1
76,70,49,54,43,138,148,145,23,160,1
2,133,49,159,10,28,33,158,93,15,1
24,70,17,93,43,74,33,145,104,160,0
74,27,46,14,51,38,133,17,75,66,1
138,70,60,159,160,56,33,49,93,64,1
34,70,100,9,21,33,109,38,53,43,1
68,7,50,112,64,152,148,65,93,21,0
2,33,31,75,43,138,148,8,93,140,0
36,148,145,75,10,69,70,14,93,43,1
36,92,8,93,10,51,47,138,9,43,0
67,92,25,93,160,39,47,20,9,43,1
140,33,17,93,43,51,27,46,159,72,0
12,135,49,159,64,74,70,46,53,160,1
12,148,145,93,43,24,70,158,53,10,0
76,148,158,75,43,56,33,145,53,10,1
74,135,46,104,127,59,148,141,137,43,0
73,27,158,23,85,12,2,49,75,43,0
12,70,49,75,43,34,135,145,53,10,1
38,133,158,75,10,24,27,46,104,127,0
34,86,141,93,72,12,92,57,53,140,0
126,33,21,14,37,61,92,64,53,121,0
100,132,24,53,66,74,33,39,137,21,1
46,139,78,53,10,152,148,17,32,133,0
61,135,64,54,43,73,33,76,14,66,1
138,135,145,93,140,73,27,17,14,43,1
28,33,158,159,43,74,27,46,14,160,1
12,148,39,159,43,24,33,145,68,70,0
2,92,46,104,21,76,70,145,75,10,1
21,135,17,53,66,74,27,14,93,10,1
21,135,59,53,10,74,139,25,93,43,1
152,133,47,93,43,138,33,145,53,140,1
12,27,18,79,43,24,135,39,9,15,0
28,135,3,159,44,152,133,25,14,43,0
28,27,46,14,10,26,92,83,99,43,1
28,33,145,75,10,74,135,158,137,43,0
41,148,46,48,91,28,33,8,9,40,0
67,131,38,23,10,24,27,31,54,5,0
138,135,158,75,43,12,148,49,53,10,0
34,148,145,53,140,36,70,46,93,160,1
2,135,145,93,43,26,70,46,53,10,0
76,27,3,32,10,12,148,145,93,43,0
76,135,49,93,10,38,70,145,53,43,0
38,135,145,93,43,74,70,141,53,10,0
28,33,39,68,88,51,92,145,159,43,1
46,70,12,93,66,76,139,59,75,10,1
152,27,8,159,43,74,148,39,93,15,0
12,27,141,14,121,24,148,25,93,37,1
74,27,8,93,51,46,33,39,79,43,1
26,135,14,137,10,74,133,17,75,43,0
67,27,3,75,66,81,148,60,137,10,0
76,33,39,159,66,12,27,48,93,43,1
76,27,97,159,84,59,107,3,93,43,1
76,70,31,75,10,12,33,3,4,43,1
12,70,46,93,43,24,148,141,75,66,1
12,70,38,75,160,94,135,158,53,43,1
76,86,31,93,66,28,70,5,53,43,1
12,70,101,48,91,36,135,25,93,40,0
24,135,141,53,66,12,133,82,93,43,0
152,148,20,53,140,131,92,51,83,37,0
12,133,46,48,37,24,135,49,32,121,0
12,148,145,53,43,74,70,158,93,140,0
34,86,141,104,160,2,148,145,93,43,1
74,92,46,9,30,28,70,56,68,64,0
34,33,46,159,10,74,27,17,14,43,1
56,148,141,75,37,76,33,145,32,10,0
152,133,49,93,140,74,92,3,53,37,0
2,148,65,93,10,67,70,17,53,37,0
94,27,158,93,40,24,70,49,79,140,0
67,139,48,137,140,94,70,8,93,37,0
76,70,145,75,140,12,135,25,93,10,1
28,148,39,53,10,112,2,70,160,99,1
24,148,141,53,37,25,70,12,75,66,1
152,133,112,93,140,46,92,138,54,43,1
74,70,3,75,66,61,27,100,93,43,1
34,148,31,53,43,24,70,46,75,10,1
152,27,3,75,66,56,148,38,53,37,1
12,148,100,53,43,152,70,38,75,66,1
36,33,25,75,43,56,148,100,93,44,0
34,92,25,53,140,12,148,46,75,10,0
2,92,25,53,43,76,148,46,9,10,1
12,2,46,9,21,38,148,31,75,43,0
2,92,25,53,44,74,148,49,75,10,1
138,33,100,75,15,28,148,31,32,10,0
145,135,47,53,129,28,148,31,93,66,0
76,70,46,83,85,67,27,18,32,66,1
76,70,46,75,66,59,139,9,137,43,1
26,135,145,75,66,38,139,78,53,43,0
28,148,5,99,123,94,33,145,53,10,1
21,135,49,9,44,59,92,25,53,43,0
56,2,25,53,51,152,148,46,93,43,0
56,148,46,93,44,152,135,31,53,43,1
2,148,46,53,140,34,27,8,93,43,1
56,2,31,93,66,12,92,25,53,140,0
67,70,158,93,10,76,33,14,32,160,1
12,70,145,9,10,28,33,5,83,85,0
6,33,25,9,21,28,103,46,104,127,0
38,70,145,75,15,48,139,46,93,43,1
76,148,145,93,140,28,70,49,75,129,1
157,70,46,75,129,36,148,145,93,37,0
76,133,65,93,37,59,33,25,53,43,0
152,55,102,79,66,6,148,25,75,5,0
88,135,100,93,40,28,92,97,4,37,0
6,92,49,93,64,152,148,18,99,160,1
24,92,145,75,44,2,33,49,93,43,0
6,148,141,75,91,88,80,25,9,90,1
6,33,38,93,117,51,92,141,9,21,1
152,55,158,23,160,67,133,25,4,44,1
56,55,145,75,43,52,29,89,4,10,0
74,148,158,99,123,56,2,20,68,64,0
52,139,18,75,66,6,55,158,32,160,1
2,135,145,53,40,67,148,72,83,43,1
41,33,145,142,43,21,148,141,93,44,1
12,55,39,75,10,20,92,38,4,44,0
56,33,25,4,21,28,92,145,75,66,1
52,33,59,93,5,56,55,25,4,66,1
45,55,8,75,66,6,148,25,48,91,1
6,92,158,93,21,59,55,145,53,43,0
152,92,49,93,160,51,86,5,143,40,1
126,135,145,4,129,152,55,158,48,44,0
152,55,38,75,64,6,33,18,68,99,0
12,133,145,104,64,24,33,141,93,43,0
2,33,3,75,65,28,133,145,93,62,0
56,55,83,64,43,74,33,147,4,44,0
52,33,25,4,10,2,133,97,75,43,0
152,55,145,9,43,51,35,60,48,91,0
24,55,145,93,160,52,148,141,75,66,1
29,55,65,104,117,56,2,17,142,40,1
51,29,127,104,156,56,55,64,142,40,1
6,133,3,9,43,56,70,49,113,44,0
128,2,69,48,91,39,32,83,21,29,1
152,55,49,142,117,146,7,145,32,21,1
74,55,60,71,43,24,2,65,134,160,1
74,148,97,93,160,28,135,65,142,40,1
74,132,25,93,40,52,148,97,68,21,0
59,29,20,142,40,52,109,158,83,85,0
152,148,97,75,123,21,135,49,9,160,1
74,148,35,93,37,67,55,128,79,40,1
24,55,3,75,62,2,33,35,14,43,0
6,55,18,137,43,61,33,8,48,91,0
28,55,60,93,160,16,148,145,48,91,1
152,139,18,68,56,16,33,49,75,129,1
1,55,35,9,66,94,47,83,93,40,1
6,55,145,9,66,101,33,35,32,21,1
152,27,100,9,21,29,55,60,113,51,0
86,148,3,48,91,12,35,22,113,10,1
76,19,35,14,85,52,95,25,75,66,1
152,16,142,48,160,26,27,141,143,40,0
52,148,141,75,43,21,55,65,137,160,1
52,148,60,68,6,69,29,95,9,64,1
51,29,35,68,140,81,33,38,48,91,0
6,2,49,48,91,93,33,145,54,40,1
52,103,60,68,140,6,148,3,9,21,1
6,148,141,93,40,74,29,25,75,21,0
24,47,48,9,5,74,148,122,93,66,1
56,29,48,14,43,6,148,25,143,44,1
16,55,145,93,140,52,148,60,75,43,1
52,55,97,75,160,24,33,25,14,68,1
73,55,145,143,160,76,29,31,93,140,0
56,33,145,32,123,52,55,141,93,37,0
6,7,35,75,10,16,55,65,64,37,1
28,148,38,64,43,45,33,35,143,10,0
24,148,38,53,40,76,2,97,88,68,0
